rating;title;text;category;ai_generated
5;Surprisingly powerful;I was skeptical about a cordless vacuum, but this one really pulls up all the crumbs and pet hair from my carpets. The battery lasts long enough to do the whole interior of my SUV without needing a recharge.;Automotive;1
3;Highly fragmented;This body wash is highly fragmented. I don’t think the scent is very appealing. It dryers out my skin very much. I don’t think I will repurchase it;Beauty_and_Personal_Care;0
5;Eco-friendly and strong;I love switching to bamboo. These are just as strong as the big brands and I feel better about the environment.;Health_and_Household;1
5;Very comprehensive;This kit has everything you could possibly need for minor injuries. Great peace of mind to have in the car.;Health_and_Household;1
3;Decent;Does the job, but the screen is a bit dim.;Home_and_Kitchen;1
5;Great for pet hair;This vacuum is lightweight and powerful. It picks up all the cat hair from my rugs much better than my old corded one. The battery lasts just long enough to do the whole downstairs.;Home_and_Kitchen;1
5;valuable item to have;needed it to join new iPhone to my Bose headphones. the iPhone has a different plug size, now, and this solved my issues.;Electronics;0
5;totally great for doing the dusting around the house.;So flexible and way easier than using a rag. And they are washable!;Automotive;0
5;The only brush to use on popcorn ceilings;This brush made painting my kitchen ceiling (popcorn) so much easier. It cleans up very well also. I recommend it. The price is right, speedy delivery, great product.;Tools_and_Home_Improvement;0
5;Good book;Fun series plenty of fighting action and harem loving, looking forward to next book in the series, recommend previous books as well, have fun!;Books;0
5;Sturdy and useful;Perfect set.;Home_and_Kitchen;1
3;Hit or miss;I’ve been using Hem incenses for awhile but this variety pack is really hit or miss. My Tagore is the lavender one but the jasmine and lemongrass ones smell really odd;Home_and_Kitchen;0
5;Perfect color;This color is exactly as pictured. It applied smoothly and has lasted for two weeks without chipping.;Beauty_and_Personal_Care;1
3;Cheap Appearance, but comfy;Comfortable and fits well, except they are cheap in appearance. No laces...only a faux laced look stitched in to the upper to APPEAR as though laces are part of the shoe. These will be fine for the garden or around the house as a comfy slipper, but definitely not to wear with sport clothes to an event or outing.;Clothing_Shoes_and_Jewelry;0
5;Good product;Good product;Clothing_Shoes_and_Jewelry;0
5;Love it;Great battery life and the sleep tracking is spot on.;Electronics;1
5;Amazing;My laptop only has one USB port. Often I find I need to plug in multiple USBs. This little gadget has made me so happy!;Electronics;0
5;Swoon-worthy!;A beautiful story about love and fate. The chemistry between the leads was palpable, and I loved the descriptive scenery of the city. A perfect weekend read.;Kindle_Store;1
5;Tactile perfection;Love the clicky sound and the RGB lighting is a nice touch. Typing feels great.;Electronics;1
1;Waste of money.;Cracked within two days without even dropping it. Terrible quality.;Cell_Phones_and_Accessories;1
5;Pure magic;Every poem feels like a painting. The imagery is stunning and the emotion is raw. A masterpiece of contemporary poetry that resonates deeply with the soul.;Books;1
5;Finally understand math!;I've always struggled with calculus, but this book breaks everything down into simple, manageable steps. The examples are clear, and the step-by-step solutions to the problems at the back saved me during finals week. Truly a lifesaver.;Books;1
2;I wear a standard size 5 shoe. I can't even get this one on my foot!;It doesn't fit. The opening for the ankle/foot is too small for m y foot to get into.;Clothing_Shoes_and_Jewelry;0
5;Great for maturing skin;This is a great light face powder. Mild fragrance won't overwhelm. Very soft and smooth on my age 40+ skin. Doesnt settle into any fine lines. (Yay!) Great for touching up and shine throughout the day.The compact is super cute and easy to slip into your bag, but it doesn't come with any applicator.;Beauty_and_Personal_Care;0
4;Good, but slow;I like how thin it is and that I can leave it on my nightstand. It doesn't charge as fast as a plug-in cable, but for overnight charging, it's perfectly fine.;Cell_Phones_and_Accessories;1
5;Great construction and looks nice;Excellent construction and looks nice. Unfortunately I was hoping this would fit my Tao Tao 110cc and it was too big.;Automotive;0
4;Value;Sturdy quality.;Tools_and_Home_Improvement;0
1;Terrible;It smells like strong chemicals and didn't fully expand even after three days. Waste of money.;Home_and_Kitchen;1
5;It’s a lot;Smell weird but that’s it;Home_and_Kitchen;0
5;No bleed through;I've tried several brands, but this one gives the cleanest lines without peeling the paint off my walls. Highly recommend for beginners and pros alike.;Tools_and_Home_Improvement;1
5;No more clutter;Fits perfectly in my SUV and keeps everything tidy.;Automotive;1
4;Classic look;Great jacket. The wash is exactly like the picture. It's a bit heavier than I expected, but that's probably a good thing for autumn.;Clothing_Shoes_and_Jewelry;1
5;Forget Sprays that don't work, Reynolds Non-Stick Works!;I love this product! The non-stick saves many oven issues with sticking. I've used those non-stick sprays and they never worked in the oven. Food just slides/glides off when finished baking.roasting/whatever. I only wished it came in longer rolls and then I saw it does!! Happy days!!;Health_and_Household;0
5;so far so good;maybe too soon to tell i cant stand negative reviews but the i see so many 5 star ratings i have been eyeing this for a while and decided to just get it;Home_and_Kitchen;0
4;Easy to set up;"It works well once set up and the setup is easy. The application software is a little annoying in one respect: the camera views on my iPad are always rotated to portrait orientation, which makes the view itself sideways instead of vertical. I assume that it's some configuration issue, but I can't find it: it shouldn't be that obscure to find.The basic functions (detection, control) are mostly fine. You will need to subscribe to the PLUS service from WYZE in order to have longer recordings made after motion detection, to control the rest period between recordings, and to detect anything other than motion. It's not expensive, but if you're on a tight budget, you should check the current subscription price, too. The battery charge lasts several weeks in our rural location, with only two or three callers a day (UPS and Post Office, mostly).You'll also need to buy little memory cards for the camera(s) and the base station, if you want the videos quickly available for review and you don't have fast internet speeds. I bought mine directly from WYZE to assure they'd work, other reviewers have said that they've had problems with non-WYZE supplied cards. The cards don't fill up fast (good compression, I guess) and allow you to keep the videos for longer than WYZE will keep them for you.Detection of motion is not as quick as I'd like, particularly at night. It misses our newspaper delivery which takes about 5 seconds for the carrier to drive into our driveway, drop the paper, then back out. There may be a sensitivity control to adjust in the application; if so, I've clearly missed it. It did detect a bobcat at night that jumped onto and walked along the top of our gate, so it's not clear to me what is going on with detection sensitivity -- see a bobcat, miss a car?WYZE keeps making improvements to the software for the camera system; we've had about three updates from them since late 2020, when I bought and installed this. As one would hope, the camera system recovers from an electric blackout quite nicely. The cameras seem nicely weather resistant, too; we've had some heavy downpours and wind this winter.";Electronics;0
4;Great sound, but...;The audio quality is fantastic for the price. However, they sometimes fall out during intense workouts. Still a solid purchase.;Cell_Phones_and_Accessories;1
3;Very small;Some how I missed the size of this guy. He’s really tiny.;Home_and_Kitchen;0
1;Not sure it works;Ive tried other brands,i switched to this to save money and i regret it,im not sure it really does anything i feel nothing from using this.;Health_and_Household;0
